date,close,high,low,open,volume,,,,,,
24/09/1992,2621.2,0,0,0,0,,0,,0,0,0
23/09/1992,2580.5,0,0,0,0,,0,,0,0,0
22/09/1992,2586,0,0,0,0,,0,,0,0,0
21/09/1992,2560.1,0,0,0,0,,0,,0,0,0
18/09/1992,2567,0,0,0,0,,0,,0,0,0
17/09/1992,2483.9,0,0,0,0,,0,,0,0,0
16/09/1992,2378.3,0,0,0,0,,0,,0,0,0
15/09/1992,2370,0,0,0,0,,0,,0,0,0
14/09/1992,2422.1,0,0,0,0,,0,,0,0,0
11/09/1992,2370.9,0,0,0,0,,0,,0,0,0
10/09/1992,2340.6,0,0,0,0,,0,,0,0,0
09/09/1992,2327.5,0,0,0,0,,0,,0,0,0
08/09/1992,2337.7,0,0,0,0,,0,,0,0,0
07/09/1992,2372.2,0,0,0,0,,0,,0,0,0
04/09/1992,2362.2,0,0,0,0,,0,,0,0,0
03/09/1992,2381.9,0,0,0,0,,0,,0,0,0
02/09/1992,2313,0,0,0,0,,0,,0,0,0
01/09/1992,2298.4,0,0,0,0,,0,,0,0,0
28/08/1992,2312.6,0,0,0,0,,0,,0,0,0
27/08/1992,2311.6,0,0,0,0,,0,,0,0,0
26/08/1992,2285,0,0,0,0,,0,,0,0,0
25/08/1992,2281,0,0,0,0,,0,,0,0,0
24/08/1992,2311.1,0,0,0,0,,0,,0,0,0
21/08/1992,2365.7,0,0,0,0,,0,,0,0,0
20/08/1992,2359.4,0,0,0,0,,0,,0,0,0
19/08/1992,2363.5,0,0,0,0,,0,,0,0,0
18/08/1992,2354.7,0,0,0,0,,0,,0,0,0
17/08/1992,2376.1,0,0,0,0,,0,,0,0,0
14/08/1992,2356.8,0,0,0,0,,0,,0,0,0
13/08/1992,2318,0,0,0,0,,0,,0,0,0
12/08/1992,2303.1,0,0,0,0,,0,,0,0,0
11/08/1992,2309.6,0,0,0,0,,0,,0,0,0
10/08/1992,2325.7,0,0,0,0,,0,,0,0,0
07/08/1992,2350.1,0,0,0,0,,0,,0,0,0
06/08/1992,2377.6,0,0,0,0,,0,,0,0,0
05/08/1992,2392.8,0,0,0,0,,0,,0,0,0
04/08/1992,2407.5,0,0,0,0,,0,,0,0,0
03/08/1992,2420.2,0,0,0,0,,0,,0,0,0
31/07/1992,2399.6,0,0,0,0,,0,,0,0,0
30/07/1992,2411.6,0,0,0,0,,0,,0,0,0
29/07/1992,2423.2,0,0,0,0,,0,,0,0,0
28/07/1992,2373.4,0,0,0,0,,0,,0,0,0
27/07/1992,2348,0,0,0,0,,0,,0,0,0
24/07/1992,2377.2,0,0,0,0,,0,,0,0,0
23/07/1992,2399.5,0,0,0,0,,0,,0,0,0
22/07/1992,2387.9,0,0,0,0,,0,,0,0,0
21/07/1992,2415.6,0,0,0,0,,0,,0,0,0
20/07/1992,2403.7,0,0,0,0,,0,,0,0,0
17/07/1992,2431.9,0,0,0,0,,0,,0,0,0
16/07/1992,2483.4,0,0,0,0,,0,,0,0,0
15/07/1992,2486.4,0,0,0,0,,0,,0,0,0
14/07/1992,2484,0,0,0,0,,0,,0,0,0
13/07/1992,2478.3,0,0,0,0,,0,,0,0,0
10/07/1992,2490.8,0,0,0,0,,0,,0,0,0
09/07/1992,2497.9,0,0,0,0,,0,,0,0,0
08/07/1992,2472.6,0,0,0,0,,0,,0,0,0
07/07/1992,2493.7,0,0,0,0,,0,,0,0,0
06/07/1992,2469,0,0,0,0,,0,,0,0,0
03/07/1992,2497.1,0,0,0,0,,0,,0,0,0
02/07/1992,2476.1,0,0,0,0,,0,,0,0,0
01/07/1992,2493.9,0,0,0,0,,0,,0,0,0
30/06/1992,2521.2,0,0,0,0,,0,,0,0,0
29/06/1992,2515.8,0,0,0,0,,0,,0,0,0
26/06/1992,2534.1,0,0,0,0,,0,,0,0,0
25/06/1992,2557.3,0,0,0,0,,0,,0,0,0
24/06/1992,2532.6,0,0,0,0,,0,,0,0,0
23/06/1992,2560.6,0,0,0,0,,0,,0,0,0
22/06/1992,2550.3,0,0,0,0,,0,,0,0,0
19/06/1992,2584.8,0,0,0,0,,0,,0,0,0
18/06/1992,2562.7,0,0,0,0,,0,,0,0,0
17/06/1992,2598.4,0,0,0,0,,0,,0,0,0
16/06/1992,2616.3,0,0,0,0,,0,,0,0,0
15/06/1992,2593.6,0,0,0,0,,0,,0,0,0
12/06/1992,2603.7,0,0,0,0,,0,,0,0,0
11/06/1992,2614.1,0,0,0,0,,0,,0,0,0
10/06/1992,2636.1,0,0,0,0,,0,,0,0,0
09/06/1992,2635.4,0,0,0,0,,0,,0,0,0
08/06/1992,2645.8,0,0,0,0,,0,,0,0,0
05/06/1992,2668.5,0,0,0,0,,0,,0,0,0
04/06/1992,2681.9,0,0,0,0,,0,,0,0,0
03/06/1992,2680.9,0,0,0,0,,0,,0,0,0
02/06/1992,2705.9,0,0,0,0,,0,,0,0,0
01/06/1992,2697.6,0,0,0,0,,0,,0,0,0
29/05/1992,2707.6,0,0,0,0,,0,,0,0,0
28/05/1992,2694.2,0,0,0,0,,0,,0,0,0
27/05/1992,2698.6,0,0,0,0,,0,,0,0,0
26/05/1992,2704.6,0,0,0,0,,0,,0,0,0
22/05/1992,2715,0,0,0,0,,0,,0,0,0
21/05/1992,2702,0,0,0,0,,0,,0,0,0
20/05/1992,2711.9,0,0,0,0,,0,,0,0,0
19/05/1992,2700.6,0,0,0,0,,0,,0,0,0
18/05/1992,2703.6,0,0,0,0,,0,,0,0,0
15/05/1992,2682.6,0,0,0,0,,0,,0,0,0
14/05/1992,2694.7,0,0,0,0,,0,,0,0,0
13/05/1992,2720.5,0,0,0,0,,0,,0,0,0
12/05/1992,2722.4,0,0,0,0,,0,,0,0,0
11/05/1992,2737.8,0,0,0,0,,0,,0,0,0
08/05/1992,2725.7,0,0,0,0,,0,,0,0,0
07/05/1992,2701.9,0,0,0,0,,0,,0,0,0
06/05/1992,2698.7,0,0,0,0,,0,,0,0,0
05/05/1992,2662.2,0,0,0,0,,0,,0,0,0
01/05/1992,2659.8,0,0,0,0,,0,,0,0,0
30/04/1992,2654.1,0,0,0,0,,0,,0,0,0
29/04/1992,2664.9,0,0,0,0,,0,,0,0,0
28/04/1992,2651,0,0,0,0,,0,,0,0,0
27/04/1992,2658.2,0,0,0,0,,0,,0,0,0
24/04/1992,2643,0,0,0,0,,0,,0,0,0
23/04/1992,2609.8,0,0,0,0,,0,,0,0,0
22/04/1992,2607.8,0,0,0,0,,0,,0,0,0
21/04/1992,2625.8,0,0,0,0,,0,,0,0,0
16/04/1992,2638.6,0,0,0,0,,0,,0,0,0
15/04/1992,2640.2,0,0,0,0,,0,,0,0,0
14/04/1992,2600.5,0,0,0,0,,0,,0,0,0
13/04/1992,2591,0,0,0,0,,0,,0,0,0
10/04/1992,2572.6,0,0,0,0,,0,,0,0,0
09/04/1992,2436.4,0,0,0,0,,0,,0,0,0
08/04/1992,2393.2,0,0,0,0,,0,,0,0,0
07/04/1992,2404.2,0,0,0,0,,0,,0,0,0
06/04/1992,2400.9,0,0,0,0,,0,,0,0,0
03/04/1992,2382.7,0,0,0,0,,0,,0,0,0
02/04/1992,2405.4,0,0,0,0,,0,,0,0,0
01/04/1992,2408.6,0,0,0,0,,0,,0,0,0
31/03/1992,2440.1,0,0,0,0,,0,,0,0,0
30/03/1992,2452.9,0,0,0,0,,0,,0,0,0
27/03/1992,2447.9,0,0,0,0,,0,,0,0,0
26/03/1992,2472.2,0,0,0,0,,0,,0,0,0
25/03/1992,2464.9,0,0,0,0,,0,,0,0,0
24/03/1992,2458.7,0,0,0,0,,0,,0,0,0
23/03/1992,2441,0,0,0,0,,0,,0,0,0
20/03/1992,2456.6,0,0,0,0,,0,,0,0,0
19/03/1992,2467.6,0,0,0,0,,0,,0,0,0
18/03/1992,2464.7,0,0,0,0,,0,,0,0,0
17/03/1992,2491.2,0,0,0,0,,0,,0,0,0
16/03/1992,2470.7,0,0,0,0,,0,,0,0,0
13/03/1992,2476,0,0,0,0,,0,,0,0,0
12/03/1992,2493.3,0,0,0,0,,0,,0,0,0
11/03/1992,2522.4,0,0,0,0,,0,,0,0,0
10/03/1992,2574.8,0,0,0,0,,0,,0,0,0
09/03/1992,2550.7,0,0,0,0,,0,,0,0,0
06/03/1992,2533.1,0,0,0,0,,0,,0,0,0
05/03/1992,2538.3,0,0,0,0,,0,,0,0,0
04/03/1992,2558.4,0,0,0,0,,0,,0,0,0
03/03/1992,2565.4,0,0,0,0,,0,,0,0,0
02/03/1992,2554.3,0,0,0,0,,0,,0,0,0
28/02/1992,2562.1,0,0,0,0,,0,,0,0,0
27/02/1992,2562,0,0,0,0,,0,,0,0,0
26/02/1992,2565,0,0,0,0,,0,,0,0,0
25/02/1992,2546.8,0,0,0,0,,0,,0,0,0
24/02/1992,2559.7,0,0,0,0,,0,,0,0,0
21/02/1992,2542.3,0,0,0,0,,0,,0,0,0
20/02/1992,2543.4,0,0,0,0,,0,,0,0,0
19/02/1992,2536.7,0,0,0,0,,0,,0,0,0
18/02/1992,2555.9,0,0,0,0,,0,,0,0,0
17/02/1992,2541,0,0,0,0,,0,,0,0,0
14/02/1992,2513.9,0,0,0,0,,0,,0,0,0
13/02/1992,2522.6,0,0,0,0,,0,,0,0,0
12/02/1992,2523.7,0,0,0,0,,0,,0,0,0
11/02/1992,2537.1,0,0,0,0,,0,,0,0,0
10/02/1992,2538.4,0,0,0,0,,0,,0,0,0
07/02/1992,2517.2,0,0,0,0,,0,,0,0,0
06/02/1992,2534.3,0,0,0,0,,0,,0,0,0
05/02/1992,2547.1,0,0,0,0,,0,,0,0,0
04/02/1992,2556.8,0,0,0,0,,0,,0,0,0
03/02/1992,2560.2,0,0,0,0,,0,,0,0,0
31/01/1992,2571.2,0,0,0,0,,0,,0,0,0
30/01/1992,2550.8,0,0,0,0,,0,,0,0,0
29/01/1992,2546.5,0,0,0,0,,0,,0,0,0
28/01/1992,2552,0,0,0,0,,0,,0,0,0
27/01/1992,2539.9,0,0,0,0,,0,,0,0,0
24/01/1992,2510.4,0,0,0,0,,0,,0,0,0
23/01/1992,2525.3,0,0,0,0,,0,,0,0,0
22/01/1992,2522,0,0,0,0,,0,,0,0,0
21/01/1992,2543.4,0,0,0,0,,0,,0,0,0
20/01/1992,2544.9,0,0,0,0,,0,,0,0,0
17/01/1992,2536.7,0,0,0,0,,0,,0,0,0
16/01/1992,2541.6,0,0,0,0,,0,,0,0,0
15/01/1992,2537.1,0,0,0,0,,0,,0,0,0
14/01/1992,2516.3,0,0,0,0,,0,,0,0,0
13/01/1992,2490.1,0,0,0,0,,0,,0,0,0
10/01/1992,2477.9,0,0,0,0,,0,,0,0,0
09/01/1992,2497.9,0,0,0,0,,0,,0,0,0
08/01/1992,2467.1,0,0,0,0,,0,,0,0,0
07/01/1992,2482.9,0,0,0,0,,0,,0,0,0
06/01/1992,2493.2,0,0,0,0,,0,,0,0,0
03/01/1992,2504.1,0,0,0,0,,0,,0,0,0
02/01/1992,2492.8,0,0,0,0,,0,,0,0,0
31/12/1991,2493.1,0,0,0,0,,0,,0,0,0
30/12/1991,2420,0,0,0,0,,0,,0,0,0
27/12/1991,2418.7,0,0,0,0,,0,,0,0,0
24/12/1991,2384.4,0,0,0,0,,0,,0,0,0
23/12/1991,2345.4,0,0,0,0,,0,,0,0,0
20/12/1991,2358.1,0,0,0,0,,0,,0,0,0
19/12/1991,2391.6,0,0,0,0,,0,,0,0,0
18/12/1991,2413.6,0,0,0,0,,0,,0,0,0
17/12/1991,2432.9,0,0,0,0,,0,,0,0,0
16/12/1991,2440.8,0,0,0,0,,0,,0,0,0
13/12/1991,2451.6,0,0,0,0,,0,,0,0,0
12/12/1991,2423.3,0,0,0,0,,0,,0,0,0
11/12/1991,2380.2,0,0,0,0,,0,,0,0,0
10/12/1991,2392,0,0,0,0,,0,,0,0,0
09/12/1991,2409.6,0,0,0,0,,0,,0,0,0
06/12/1991,2388.7,0,0,0,0,,0,,0,0,0
05/12/1991,2407,0,0,0,0,,0,,0,0,0
04/12/1991,2423.8,0,0,0,0,,0,,0,0,0
03/12/1991,2420.2,0,0,0,0,,0,,0,0,0
02/12/1991,2414.9,0,0,0,0,,0,,0,0,0
29/11/1991,2420.2,0,0,0,0,,0,,0,0,0
28/11/1991,2428.6,0,0,0,0,,0,,0,0,0
27/11/1991,2447.5,0,0,0,0,,0,,0,0,0
26/11/1991,2471.5,0,0,0,0,,0,,0,0,0
25/11/1991,2456.2,0,0,0,0,,0,,0,0,0
22/11/1991,2446.3,0,0,0,0,,0,,0,0,0
21/11/1991,2463.5,0,0,0,0,,0,,0,0,0
20/11/1991,2472.6,0,0,0,0,,0,,0,0,0
19/11/1991,2463.1,0,0,0,0,,0,,0,0,0
18/11/1991,2502.9,0,0,0,0,,0,,0,0,0
15/11/1991,2546.6,0,0,0,0,,0,,0,0,0
14/11/1991,2561.6,0,0,0,0,,0,,0,0,0
13/11/1991,2546.5,0,0,0,0,,0,,0,0,0
12/11/1991,2575.5,0,0,0,0,,0,,0,0,0
11/11/1991,2554.9,0,0,0,0,,0,,0,0,0
08/11/1991,2559,0,0,0,0,,0,,0,0,0
07/11/1991,2538,0,0,0,0,,0,,0,0,0
06/11/1991,2534.2,0,0,0,0,,0,,0,0,0
05/11/1991,2540.9,0,0,0,0,,0,,0,0,0
04/11/1991,2527.8,0,0,0,0,,0,,0,0,0
01/11/1991,2549.5,0,0,0,0,,0,,0,0,0
31/10/1991,2566,0,0,0,0,,0,,0,0,0
30/10/1991,2577.1,0,0,0,0,,0,,0,0,0
29/10/1991,2553.3,0,0,0,0,,0,,0,0,0
28/10/1991,2558.5,0,0,0,0,,0,,0,0,0
25/10/1991,2514.7,0,0,0,0,,0,,0,0,0
24/10/1991,2528.3,0,0,0,0,,0,,0,0,0
23/10/1991,2561.1,0,0,0,0,,0,,0,0,0
22/10/1991,2559.5,0,0,0,0,,0,,0,0,0
21/10/1991,2575.7,0,0,0,0,,0,,0,0,0
18/10/1991,2601.1,0,0,0,0,,0,,0,0,0
17/10/1991,2588.7,0,0,0,0,,0,,0,0,0
16/10/1991,2579,0,0,0,0,,0,,0,0,0
15/10/1991,2576.7,0,0,0,0,,0,,0,0,0
14/10/1991,2574.5,0,0,0,0,,0,,0,0,0
11/10/1991,2555,0,0,0,0,,0,,0,0,0
10/10/1991,2570.8,0,0,0,0,,0,,0,0,0
09/10/1991,2584.1,0,0,0,0,,0,,0,0,0
08/10/1991,2599.5,0,0,0,0,,0,,0,0,0
07/10/1991,2596.2,0,0,0,0,,0,,0,0,0
04/10/1991,2624.6,0,0,0,0,,0,,0,0,0
03/10/1991,2625.6,0,0,0,0,,0,,0,0,0
02/10/1991,2644.2,0,0,0,0,,0,,0,0,0
01/10/1991,2645.6,0,0,0,0,,0,,0,0,0
30/09/1991,2621.7,0,0,0,0,,0,,0,0,0
27/09/1991,2599,0,0,0,0,,0,,0,0,0
26/09/1991,2595.6,0,0,0,0,,0,,0,0,0
25/09/1991,2597.8,0,0,0,0,,0,,0,0,0
24/09/1991,2576.6,0,0,0,0,,0,,0,0,0
23/09/1991,2579.5,0,0,0,0,,0,,0,0,0
20/09/1991,2600.3,0,0,0,0,,0,,0,0,0
19/09/1991,2588.7,0,0,0,0,,0,,0,0,0
18/09/1991,2583.6,0,0,0,0,,0,,0,0,0
17/09/1991,2594.4,0,0,0,0,,0,,0,0,0
16/09/1991,2606,0,0,0,0,,0,,0,0,0
13/09/1991,2625.8,0,0,0,0,,0,,0,0,0
12/09/1991,2641.9,0,0,0,0,,0,,0,0,0
11/09/1991,2626.6,0,0,0,0,,0,,0,0,0
10/09/1991,2630.8,0,0,0,0,,0,,0,0,0
09/09/1991,2653.2,0,0,0,0,,0,,0,0,0
06/09/1991,2667.4,0,0,0,0,,0,,0,0,0
05/09/1991,2663.3,0,0,0,0,,0,,0,0,0
04/09/1991,2664.6,0,0,0,0,,0,,0,0,0
03/09/1991,2669,0,0,0,0,,0,,0,0,0
02/09/1991,2679.6,0,0,0,0,,0,,0,0,0
30/08/1991,2645.7,0,0,0,0,,0,,0,0,0
29/08/1991,2638.2,0,0,0,0,,0,,0,0,0
28/08/1991,2624.2,0,0,0,0,,0,,0,0,0
27/08/1991,2619.8,0,0,0,0,,0,,0,0,0
23/08/1991,2640.7,0,0,0,0,,0,,0,0,0
22/08/1991,2623,0,0,0,0,,0,,0,0,0
21/08/1991,2601.9,0,0,0,0,,0,,0,0,0
20/08/1991,2554.5,0,0,0,0,,0,,0,0,0
19/08/1991,2540.5,0,0,0,0,,0,,0,0,0
16/08/1991,2621,0,0,0,0,,0,,0,0,0
15/08/1991,2617.2,0,0,0,0,,0,,0,0,0
14/08/1991,2608.8,0,0,0,0,,0,,0,0,0
13/08/1991,2584.9,0,0,0,0,,0,,0,0,0
12/08/1991,2569.4,0,0,0,0,,0,,0,0,0
09/08/1991,2570.6,0,0,0,0,,0,,0,0,0
08/08/1991,2600.6,0,0,0,0,,0,,0,0,0
07/08/1991,2597.4,0,0,0,0,,0,,0,0,0
06/08/1991,2573.3,0,0,0,0,,0,,0,0,0
05/08/1991,2585.4,0,0,0,0,,0,,0,0,0
02/08/1991,2601.7,0,0,0,0,,0,,0,0,0
01/08/1991,2591.7,0,0,0,0,,0,,0,0,0
31/07/1991,2588.8,0,0,0,0,,0,,0,0,0
30/07/1991,2595.6,0,0,0,0,,0,,0,0,0
29/07/1991,2595,0,0,0,0,,0,,0,0,0
26/07/1991,2589.3,0,0,0,0,,0,,0,0,0
25/07/1991,2579.6,0,0,0,0,,0,,0,0,0
24/07/1991,2580.5,0,0,0,0,,0,,0,0,0
23/07/1991,2587.9,0,0,0,0,,0,,0,0,0
22/07/1991,2558.5,0,0,0,0,,0,,0,0,0
19/07/1991,2541.5,0,0,0,0,,0,,0,0,0
18/07/1991,2547.3,0,0,0,0,,0,,0,0,0
17/07/1991,2561,0,0,0,0,,0,,0,0,0
16/07/1991,2556.8,0,0,0,0,,0,,0,0,0
15/07/1991,2532.5,0,0,0,0,,0,,0,0,0
12/07/1991,2497.4,0,0,0,0,,0,,0,0,0
11/07/1991,2510.5,0,0,0,0,,0,,0,0,0
10/07/1991,2508.4,0,0,0,0,,0,,0,0,0
09/07/1991,2487.9,0,0,0,0,,0,,0,0,0
08/07/1991,2466.8,0,0,0,0,,0,,0,0,0
05/07/1991,2484.7,0,0,0,0,,0,,0,0,0
04/07/1991,2470.4,0,0,0,0,,0,,0,0,0
03/07/1991,2448.2,0,0,0,0,,0,,0,0,0
02/07/1991,2460.2,0,0,0,0,,0,,0,0,0
01/07/1991,2443.6,0,0,0,0,,0,,0,0,0
28/06/1991,2414.8,0,0,0,0,,0,,0,0,0
27/06/1991,2452.5,0,0,0,0,,0,,0,0,0
26/06/1991,2437.3,0,0,0,0,,0,,0,0,0
25/06/1991,2461.2,0,0,0,0,,0,,0,0,0
24/06/1991,2458.3,0,0,0,0,,0,,0,0,0
21/06/1991,2487.5,0,0,0,0,,0,,0,0,0
20/06/1991,2479.9,0,0,0,0,,0,,0,0,0
19/06/1991,2484.7,0,0,0,0,,0,,0,0,0
18/06/1991,2516,0,0,0,0,,0,,0,0,0
17/06/1991,2524,0,0,0,0,,0,,0,0,0
14/06/1991,2522.3,0,0,0,0,,0,,0,0,0
13/06/1991,2514.6,0,0,0,0,,0,,0,0,0
12/06/1991,2520.2,0,0,0,0,,0,,0,0,0
11/06/1991,2542.6,0,0,0,0,,0,,0,0,0
10/06/1991,2511.9,0,0,0,0,,0,,0,0,0
07/06/1991,2506.3,0,0,0,0,,0,,0,0,0
06/06/1991,2525.3,0,0,0,0,,0,,0,0,0
05/06/1991,2521.5,0,0,0,0,,0,,0,0,0
04/06/1991,2506,0,0,0,0,,0,,0,0,0
03/06/1991,2515.8,0,0,0,0,,0,,0,0,0
31/05/1991,2499.5,0,0,0,0,,0,,0,0,0
30/05/1991,2491.2,0,0,0,0,,0,,0,0,0
29/05/1991,2492.9,0,0,0,0,,0,,0,0,0
28/05/1991,2479.7,0,0,0,0,,0,,0,0,0
24/05/1991,2471.1,0,0,0,0,,0,,0,0,0
23/05/1991,2482.8,0,0,0,0,,0,,0,0,0
22/05/1991,2465.9,0,0,0,0,,0,,0,0,0
21/05/1991,2482.7,0,0,0,0,,0,,0,0,0
20/05/1991,2466.6,0,0,0,0,,0,,0,0,0
17/05/1991,2453.9,0,0,0,0,,0,,0,0,0
16/05/1991,2471.9,0,0,0,0,,0,,0,0,0
15/05/1991,2459.4,0,0,0,0,,0,,0,0,0
14/05/1991,2463.7,0,0,0,0,,0,,0,0,0
13/05/1991,2486.6,0,0,0,0,,0,,0,0,0
10/05/1991,2524.3,0,0,0,0,,0,,0,0,0
09/05/1991,2541.8,0,0,0,0,,0,,0,0,0
08/05/1991,2523.4,0,0,0,0,,0,,0,0,0
07/05/1991,2540.5,0,0,0,0,,0,,0,0,0
03/05/1991,2522.7,0,0,0,0,,0,,0,0,0
02/05/1991,2530.7,0,0,0,0,,0,,0,0,0
01/05/1991,2508.4,0,0,0,0,,0,,0,0,0
30/04/1991,2486.2,0,0,0,0,,0,,0,0,0
29/04/1991,2498.2,0,0,0,0,,0,,0,0,0
26/04/1991,2471.3,0,0,0,0,,0,,0,0,0
25/04/1991,2482.1,0,0,0,0,,0,,0,0,0
24/04/1991,2488.6,0,0,0,0,,0,,0,0,0
23/04/1991,2503.8,0,0,0,0,,0,,0,0,0
22/04/1991,2490.8,0,0,0,0,,0,,0,0,0
19/04/1991,2520.1,0,0,0,0,,0,,0,0,0
18/04/1991,2538.4,0,0,0,0,,0,,0,0,0
17/04/1991,2545,0,0,0,0,,0,,0,0,0
16/04/1991,2519.5,0,0,0,0,,0,,0,0,0
15/04/1991,2542.8,0,0,0,0,,0,,0,0,0
12/04/1991,2526.1,0,0,0,0,,0,,0,0,0
11/04/1991,2531.6,0,0,0,0,,0,,0,0,0
10/04/1991,2518.8,0,0,0,0,,0,,0,0,0
09/04/1991,2527.2,0,0,0,0,,0,,0,0,0
08/04/1991,2529.9,0,0,0,0,,0,,0,0,0
05/04/1991,2545.3,0,0,0,0,,0,,0,0,0
04/04/1991,2524.5,0,0,0,0,,0,,0,0,0
03/04/1991,2519.1,0,0,0,0,,0,,0,0,0
02/04/1991,2488.3,0,0,0,0,,0,,0,0,0
28/03/1991,2456.5,0,0,0,0,,0,,0,0,0
27/03/1991,2464.6,0,0,0,0,,0,,0,0,0
26/03/1991,2437.6,0,0,0,0,,0,,0,0,0
25/03/1991,2431.9,0,0,0,0,,0,,0,0,0
22/03/1991,2440.5,0,0,0,0,,0,,0,0,0
21/03/1991,2474.8,0,0,0,0,,0,,0,0,0
20/03/1991,2441.2,0,0,0,0,,0,,0,0,0
19/03/1991,2459,0,0,0,0,,0,,0,0,0
18/03/1991,2490.6,0,0,0,0,,0,,0,0,0
15/03/1991,2494.2,0,0,0,0,,0,,0,0,0
14/03/1991,2500.6,0,0,0,0,,0,,0,0,0
13/03/1991,2448.2,0,0,0,0,,0,,0,0,0
12/03/1991,2454.8,0,0,0,0,,0,,0,0,0
11/03/1991,2459.1,0,0,0,0,,0,,0,0,0
08/03/1991,2455,0,0,0,0,,0,,0,0,0
07/03/1991,2437.7,0,0,0,0,,0,,0,0,0
06/03/1991,2459.9,0,0,0,0,,0,,0,0,0
05/03/1991,2420.1,0,0,0,0,,0,,0,0,0
04/03/1991,2382.9,0,0,0,0,,0,,0,0,0
01/03/1991,2386.9,0,0,0,0,,0,,0,0,0
28/02/1991,2380.9,0,0,0,0,,0,,0,0,0
27/02/1991,2348,0,0,0,0,,0,,0,0,0
26/02/1991,2322.2,0,0,0,0,,0,,0,0,0
25/02/1991,2335.5,0,0,0,0,,0,,0,0,0
22/02/1991,2314.3,0,0,0,0,,0,,0,0,0
21/02/1991,2312.4,0,0,0,0,,0,,0,0,0
20/02/1991,2296.8,0,0,0,0,,0,,0,0,0
19/02/1991,2312.4,0,0,0,0,,0,,0,0,0
18/02/1991,2318.3,0,0,0,0,,0,,0,0,0
15/02/1991,2296.9,0,0,0,0,,0,,0,0,0
14/02/1991,2294.4,0,0,0,0,,0,,0,0,0
13/02/1991,2267.8,0,0,0,0,,0,,0,0,0
12/02/1991,2264.5,0,0,0,0,,0,,0,0,0
11/02/1991,2279,0,0,0,0,,0,,0,0,0
08/02/1991,2245.2,0,0,0,0,,0,,0,0,0
07/02/1991,2243.7,0,0,0,0,,0,,0,0,0
06/02/1991,2194.8,0,0,0,0,,0,,0,0,0
05/02/1991,2202,0,0,0,0,,0,,0,0,0
04/02/1991,2172.4,0,0,0,0,,0,,0,0,0
01/02/1991,2165.7,0,0,0,0,,0,,0,0,0
31/01/1991,2170.3,0,0,0,0,,0,,0,0,0
30/01/1991,2152.6,0,0,0,0,,0,,0,0,0
29/01/1991,2113.8,0,0,0,0,,0,,0,0,0
28/01/1991,2118,0,0,0,0,,0,,0,0,0
25/01/1991,2103,0,0,0,0,,0,,0,0,0
24/01/1991,2099.3,0,0,0,0,,0,,0,0,0
23/01/1991,2080.5,0,0,0,0,,0,,0,0,0
22/01/1991,2081.6,0,0,0,0,,0,,0,0,0
21/01/1991,2084,0,0,0,0,,0,,0,0,0
18/01/1991,2102.7,0,0,0,0,,0,,0,0,0
17/01/1991,2104.6,0,0,0,0,,0,,0,0,0
16/01/1991,2054.8,0,0,0,0,,0,,0,0,0
15/01/1991,2070.9,0,0,0,0,,0,,0,0,0
14/01/1991,2080.8,0,0,0,0,,0,,0,0,0
11/01/1991,2106.1,0,0,0,0,,0,,0,0,0
10/01/1991,2108.7,0,0,0,0,,0,,0,0,0
09/01/1991,2128.9,0,0,0,0,,0,,0,0,0
08/01/1991,2099.9,0,0,0,0,,0,,0,0,0
07/01/1991,2113.3,0,0,0,0,,0,,0,0,0
04/01/1991,2126.1,0,0,0,0,,0,,0,0,0
03/01/1991,2117.8,0,0,0,0,,0,,0,0,0
02/01/1991,2128.3,0,0,0,0,,0,,0,0,0
31/12/1990,2143.5,0,0,0,0,,0,,0,0,0
28/12/1990,2160.4,0,0,0,0,,0,,0,0,0
27/12/1990,2167.8,0,0,0,0,,0,,0,0,0
24/12/1990,2156.3,0,0,0,0,,0,,0,0,0
21/12/1990,2164.4,0,0,0,0,,0,,0,0,0
20/12/1990,2158.8,0,0,0,0,,0,,0,0,0
19/12/1990,2178.7,0,0,0,0,,0,,0,0,0
18/12/1990,2161.8,0,0,0,0,,0,,0,0,0
17/12/1990,2157.9,0,0,0,0,,0,,0,0,0
14/12/1990,2168.4,0,0,0,0,,0,,0,0,0
13/12/1990,2172.2,0,0,0,0,,0,,0,0,0
12/12/1990,2156.9,0,0,0,0,,0,,0,0,0
11/12/1990,2165.8,0,0,0,0,,0,,0,0,0
10/12/1990,2182.5,0,0,0,0,,0,,0,0,0
07/12/1990,2183.4,0,0,0,0,,0,,0,0,0
06/12/1990,2177.5,0,0,0,0,,0,,0,0,0
05/12/1990,2152.6,0,0,0,0,,0,,0,0,0
04/12/1990,2146.3,0,0,0,0,,0,,0,0,0
03/12/1990,2162.7,0,0,0,0,,0,,0,0,0
30/11/1990,2149.4,0,0,0,0,,0,,0,0,0
29/11/1990,2135.6,0,0,0,0,,0,,0,0,0
28/11/1990,2144.3,0,0,0,0,,0,,0,0,0
27/11/1990,2159.5,0,0,0,0,,0,,0,0,0
26/11/1990,2151.9,0,0,0,0,,0,,0,0,0
23/11/1990,2170.5,0,0,0,0,,0,,0,0,0
22/11/1990,2127.9,0,0,0,0,,0,,0,0,0
21/11/1990,2126.3,0,0,0,0,,0,,0,0,0
20/11/1990,2115.2,0,0,0,0,,0,,0,0,0
19/11/1990,2095.9,0,0,0,0,,0,,0,0,0
16/11/1990,2068,0,0,0,0,,0,,0,0,0
